"#","Receipt No.","Customer Code","Customer Name","Receipt Route","Receipt Date","Currency","Receipt Amount","Receipt Category","Finance Book","Instrument No.","Status","Instrument Date","Receipt Mode","Bank / Cash Code","Description","Booking No","HBL HAWB NO","MBL MAWB NO"
681,"QMS-CR1639/17","NSB-P-SBN","PPD  Seremban","Bank","2017-05-31","RM",701.75,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
682,"QMS-CR1644/17","NSB-P-SBN","PPD  Seremban","Bank","2017-05-31","RM",701.75,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
683,"QMS-CR1658/17","NSB-P-SBN","PPD  Seremban","Bank","2017-06-01","RM",701.75,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
684,"QMS-CR1748/17","NSB-P-SBN","PPD  Seremban","Bank","2017-06-14","RM",743.86,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
685,"QMS-CR2632/17","NSB-P-SBN","PPD  Seremban","Bank","2017-09-27","RM",1424.43,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
686,"QMS-CR2096/17","NSB-P-SBN","PPD  Seremban","Bank","2017-08-08","RM",5510.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
687,"QMS-CR2787/17","NSB-P-SBN","PPD  Seremban","Bank","2017-10-11","RM",5702.80,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
688,"QMS-CR2125/17","NSB-P-SBN","PPD  Seremban","Bank","2017-08-07","RM",7342.19,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
689,"QMS-CR2131/17","NSB-P-SBN","PPD  Seremban","Bank","2017-08-07","RM",7943.44,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
690,"QMS-CR2686/17","NSB-P-SBN","PPD  Seremban","Bank","2017-10-05","RM",10374.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
691,"QMS-CR2737/17","NSB-P-SBN","PPD  Seremban","Bank","2017-10-09","RM",13220.67,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
692,"QMS-CR2745/17","NSB-P-SBN","PPD  Seremban","Bank","2017-10-09","RM",13220.67,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
693,"QMS-CR1480/17","NSB-P-SBN","PPD  Seremban","Bank","2017-05-09","RM",17489.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
694,"QMS-CR1218/17","NSB-P-SBN","PPD  Seremban","Bank","2017-03-23","RM",58032.06,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
695,"QMS-CR1306/17","NSB-P-SBN","PPD  Seremban","Bank","2017-04-07","RM",58032.06,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
696,"QMS-CR1545/17","NSB-P-SBN","PPD  Seremban","Bank","2017-05-23","RM",58032.06,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
697,"QMS-CR1866/17","NSB-P-SBN","PPD  Seremban","Bank","2017-06-21","RM",61513.98,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
698,"QMS-CR2045/17","NSB-P-SBN","PPD  Seremban","Bank","2017-07-28","RM",61513.98,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
699,"QMS-CR2204/17","NSB-P-SBN","PPD  Seremban","Bank","2017-08-24","RM",61513.98,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
700,"QMS-CR2511/17","NSB-P-SBN","PPD  Seremban","Bank","2017-10-04","RM",61953.21,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
701,"QMS-CR2872/17","NSB-P-SBN","PPD  Seremban","Bank","2017-10-27","RM",61953.21,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
702,"QMS-CR1640/17","NSB-P-TPN","PPD  Tampin","Bank","2017-05-31","RM",73.54,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
703,"QMS-CR1645/17","NSB-P-TPN","PPD  Tampin","Bank","2017-05-31","RM",73.54,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
704,"QMS-CR1657/17","NSB-P-TPN","PPD  Tampin","Bank","2017-06-01","RM",73.54,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
705,"QMS-CR1749/17","NSB-P-TPN","PPD  Tampin","Bank","2017-06-14","RM",77.95,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
706,"QMS-CR2636/17","NSB-P-TPN","PPD  Tampin","Bank","2017-09-27","RM",700.83,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
707,"QMS-CR2126/17","NSB-P-TPN","PPD  Tampin","Bank","2017-08-07","RM",7043.98,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
708,"QMS-CR2132/17","NSB-P-TPN","PPD  Tampin","Bank","2017-08-07","RM",7121.93,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
709,"QMS-CR2738/17","NSB-P-TPN","PPD  Tampin","Bank","2017-10-09","RM",12054.51,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
710,"QMS-CR2739/17","NSB-P-TPN","PPD  Tampin","Bank","2017-10-09","RM",12054.51,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
711,"QMS-CR2490/17","NSB-P-TPN","PPD  Tampin","Bank","2017-10-06","RM",15428.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
712,"QMS-CR1481/17","NSB-P-TPN","PPD  Tampin","Bank","2017-05-09","RM",26830.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
713,"QMS-CR1307/17","NSB-P-TPN","PPD  Tampin","Bank","2017-04-07","RM",28552.05,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
714,"QMS-CR1546/17","NSB-P-TPN","PPD  Tampin","Bank","2017-05-23","RM",28552.05,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
715,"QMS-CR1219/17","NSB-P-TPN","PPD  Tampin","Bank","2017-03-23","RM",28569.47,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
716,"QMS-CR1867/17","NSB-P-TPN","PPD  Tampin","Bank","2017-06-21","RM",30265.17,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
717,"QMS-CR2046/17","NSB-P-TPN","PPD  Tampin","Bank","2017-07-28","RM",30265.17,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
718,"QMS-CR2205/17","NSB-P-TPN","PPD  Tampin","Bank","2017-08-24","RM",30265.17,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
719,"QMS-CR2767/17","NSB-P-TPN","PPD  Tampin","Bank","2017-10-09","RM",30498.78,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
720,"QMS-CR2873/17","NSB-P-TPN","PPD  Tampin","Bank","2017-10-27","RM",30498.79,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
721,"QMS-CR2781/17","NSB-P-TPN","PPD  Tampin","Bank","2017-10-11","RM",39815.72,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
722,"QMS-CR3185/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-07-13","RM",728.98,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
723,"QMS-CR3187/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-07-13","RM",735.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
724,"QMS-CR3429/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-10-16","RM",4626.96,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
725,"QMS-CR1424/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-05-02","RM",9392.50,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
726,"QMS-CR1425/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-05-02","RM",9392.50,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
727,"QMS-CR1685/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-06-07","RM",9392.50,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
728,"QMS-CR3643/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-07-13","RM",10032.90,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
729,"QMS-CR3619/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-10-16","RM",10032.90,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
730,"QMS-CR3431/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-10-16","RM",10337.43,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
731,"QMS-CR3430/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-10-16","RM",10377.43,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
732,"QMS-CR3425/17","PNG-K-BDA","PKD  Barat Daya","Bank","2017-10-16","RM",31397.20,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
733,"QMS-CR1827/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-06-19","RM",1440.89,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
734,"QMS-CR1828/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-06-19","RM",1440.89,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
735,"QMS-CR1829/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-06-19","RM",1440.89,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
736,"QMS-CR1830/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-06-19","RM",1527.34,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
737,"QMS-CR3110/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-07-11","RM",2941.44,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
738,"QMS-CR1834/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-06-19","RM",3970.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
739,"QMS-CR3028/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-07-10","RM",4468.75,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
740,"QMS-CR3508/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-10-26","RM",7596.51,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
741,"QMS-CR3509/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-10-26","RM",7596.51,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
742,"QMS-CR3511/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-10-26","RM",7596.51,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
743,"QMS-CR3034/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-07-10","RM",8690.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
744,"QMS-CR1510/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-05-17","RM",8845.61,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
745,"QMS-CR1277/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-03-31","RM",8867.40,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
746,"QMS-CR1346/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-04-17","RM",8867.40,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
747,"QMS-CR3347/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-08-18","RM",9058.75,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
748,"QMS-CR3580/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-10-03","RM",9128.67,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
749,"QMS-CR3670/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-10-23","RM",9128.67,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
750,"QMS-CR1843/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-06-20","RM",9353.15,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
751,"QMS-CR3635/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-07-11","RM",9353.15,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
752,"QMS-CR3514/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-10-26","RM",11274.16,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
753,"QMS-CR3450/17","PNG-K-SPS","PKD  Seberang Perai Selatan","Bank","2017-08-29","RM",22408.12,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
754,"QMS-CR3115/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-08-30","RM",5206.62,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
755,"QMS-CR3118/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-08-01","RM",9898.70,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
756,"QMS-CR3470/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-10-17","RM",13844.68,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
757,"QMS-CR1702/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-06-08","RM",20974.22,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
758,"QMS-CR1372/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-04-20","RM",21064.77,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
759,"QMS-CR1278/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-03-31","RM",21073.48,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
760,"QMS-CR3451/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-08-29","RM",22408.12,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
761,"QMS-CR3713/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-09-18","RM",22408.12,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
762,"QMS-CR3756/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-09-19","RM",22408.12,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
763,"QMS-CR3622/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-10-17","RM",22408.12,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
764,"QMS-CR3136/17","PNG-K-SPT","PKD  Seberang Perai Tengah","Bank","2017-08-02","RM",30155.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
765,"QMS-CR3253/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-08-11","RM",107.74,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
766,"QMS-CR2982/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-07-04","RM",5707.38,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
767,"QMS-CR2983/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-07-04","RM",5707.38,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
768,"QMS-CR3252/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-08-11","RM",9458.36,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
769,"QMS-CR3254/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-08-11","RM",15508.04,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
770,"QMS-CR1914/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-06-23","RM",23775.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
771,"QMS-CR1466/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-05-08","RM",24760.16,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
772,"QMS-CR1310/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-04-05","RM",24829.85,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
773,"QMS-CR1323/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-04-11","RM",24829.85,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
774,"QMS-CR1787/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-06-14","RM",26245.77,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
775,"QMS-CR3527/17","PNG-K-SPU","PKD  Seberang Perai Utara","Bank","2017-08-30","RM",51784.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
776,"QMS-CR3251/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-08-11","RM",4240.25,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
777,"QMS-CR3105/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-08-01","RM",4774.09,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
778,"QMS-CR3111/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-08-01","RM",4774.09,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
779,"QMS-CR3127/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-08-02","RM",4774.09,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
780,"QMS-CR3112/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-08-01","RM",5060.53,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
781,"QMS-CR3129/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-08-02","RM",6805.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
782,"QMS-CR3198/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-08-09","RM",9300.65,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
783,"QMS-CR3535/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-10-27","RM",20267.20,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
784,"QMS-CR1428/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-05-02","RM",26048.20,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
785,"QMS-CR1526/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-05-18","RM",26048.20,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
786,"QMS-CR2975/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-06-30","RM",26117.88,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
787,"QMS-CR3418/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-06-30","RM",26117.88,"Regular","QMSPFB","","Partly Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
788,"QMS-CR3146/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-08-03","RM",27684.95,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
789,"QMS-CR3147/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-08-03","RM",27684.95,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
790,"QMS-CR3708/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-09-11","RM",27898.64,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
791,"QMS-CR3565/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-10-30","RM",27898.64,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
792,"QMS-CR3247/17","PNG-K-TLT","PKD  Timur Laut","Bank","2017-08-10","RM",65987.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
793,"QMS-CR3117/17","PNG-P-BDA","PPD  Barat Daya","Bank","2017-08-01","RM",5380.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
